file_name,entity_type,pred_text,pred_line,confidence,verdict
24657495,FragmentationMethod,CID,13,1.0,supported
24657495,FragmentationMethod,ETD,14,1.0,supported
24657495,GradientTime,320 min RP gradient (4-30% acetonitrile/0.1% formic acid),15,1.0,supported
24657495,GradientTime,4-hour LC gradients,16,1.0,supported
24657495,Instrument,LTQ Orbitrap Velos hybrid mass spectrometer (Thermo Scientific),17,1.0,supported
24657495,IonizationType,nanospray ion source,18,1.0,supported
24657495,MaterialType,cells,19,0.89,supported
24657495,Modification,Carbamidomethyl (C),20,1.0,supported
24657495,Modification,Phospho (ST),21,1.0,supported
24657495,NumberOfFractions,6 aliquots,22,1.0,supported
24657495,NumberOfMissedCleavages,3,23,1.0,supported
24657495,NumberOfTechnicalReplicates,triplicate experiments using CID fragmentation,24,1.0,supported
24657495,Organism,Plasmodium falciparum,25,1.0,supported
24657495,Organism,Human,26,1.0,supported
24657495,OrganismPart,schizont,27,1.0,supported
24657495,PooledSample,pooled,28,1.0,supported
24657495,PrecursorMassTolerance,10 ppm for MS mass tolerance,29,1.0,supported
24657495,ReductionReagent,DTT,30,1.0,supported
24657495,Separation,Ultimate 3000 nano/Capillary LC System (Dionex),31,1.0,supported
24657495,Separation,"micro-Precolumn cartridge (C18 Pepmap 100, LC Packings)",32,1.0,supported
24657495,Separation,"Acclaim PepMap100 C18 analytical column (3 mum, 75 mum id x 50 cm) (Dionex)",33,1.0,supported
24657495,Strain,3D7,34,1.0,supported
25100859,AcquisitionMethod,data-dependent acquisition (DDA),1,1.0,supported
25100859,AcquisitionMethod,top-20 method,2,1.0,supported
25100859,AlkylationReagent,iodoacetamide,3,1.0,supported
25100859,CellLine,HeLa cell line,4,1.0,supported
25100859,CleavageAgent,trypsin,5,1.0,supported
25100859,CollisionEnergy,25 V of normalized collisional energy,6,1.0,supported
25100859,FlowRateChromatogram,250 nL/min,7,1.0,supported
25100859,FragmentMassTolerance,20 ppm,8,1.0,supported
25100859,FragmentationMethod,higher-energy collisional dissociation,9,1.0,supported
25100859,GradientTime,150 min,10,1.0,supported
25100859,GradientTime,two-hour gradient,11,1.0,supported
25100859,GradientTime,80 min gradient,12,1.0,supported
25100859,Instrument,Orbitrap Q Exactive mass spectrometer (Thermo Scientific),13,1.0,supported
25100859,MaterialType,cell line,14,1.0,supported
25100859,Modification,carbamidomethylation of C,15,1.0,supported
25100859,Modification,oxidation of M,16,1.0,supported
25100859,Modification,acetylation of protein N terminus,17,1.0,supported
25100859,NumberOfBiologicalReplicates,3,18,1.0,supported
25100859,NumberOfMissedCleavages,3,19,1.0,supported
25100859,Organism,human,20,1.0,supported
25100859,PrecursorMassTolerance,+/-20 ppm,21,1.0,supported
25100859,PrecursorMassTolerance,10 ppm,22,1.0,supported
25100859,PrecursorMassTolerance,6 ppm,23,1.0,supported
25100859,ReductionReagent,DTT,24,1.0,supported
25100859,Separation,"Thermo Scientific EASY-Spray columns (PepMap(R) RSLC, C18, 100 Ang, 2 mum bead packed 50 cm column) connected to an Easy-nLC 1000 pump",25,1.0,supported
25100859,Specimen,cell lysate,26,1.0,supported
25218447,AcquisitionMethod,data-dependent acquisition mode,1,1.0,supported
25218447,AlkylationReagent,chloroacetamide,2,1.0,supported
25218447,Bait,His10-SUMO-2-K0-Q87R,3,1.0,supported
25218447,CellLine,HeLa,4,1.0,supported
25218447,CellLine,U2-OS,5,1.0,supported
25218447,CleavageAgent,Sequencing Grade Endoproteinase Lys-C,6,1.0,supported
25218447,CleavageAgent,Sequencing Grade Modified Trypsin,7,1.0,supported
25218447,CollisionEnergy,a normalized collision energy of 25%,8,1.0,supported
25218447,Compound,MG-132 10 muM,9,1.0,supported
25218447,Compound,PR-619 20 muM,10,1.0,supported
25218447,Compound,"Trichostatin A (TSA, Sigma) 150 nM",11,0.78,partial
25218447,Compound,curcumin (Sigma) 50 muM,12,0.65,hallucinated
25218447,EnrichmentMethod,Ni-NTA agarose beads (Qiagen),13,1.0,supported
25218447,FlowRateChromatogram,250 nL per minute,14,1.0,supported
25218447,FragmentMassTolerance,a mass tolerance of 20 ppm was used for fragment ions,15,1.0,supported
25218447,FragmentationMethod,Higher-Collisional Dissociation (HCD),16,1.0,supported
25218447,GeneticModification,His10-SUMO-2,17,1.0,supported
25218447,GeneticModification,His10-SUMO-2-K0-Q87R,18,1.0,supported
25218447,GradientTime,a 120 minute gradient from 5% to 75% acetonitrile in 0.1% formic acid,19,1.0,supported
25218447,Instrument,a Q-Exactive (Thermo),20,1.0,supported
25218447,Label,Label-Free Quantification (LFQ),21,1.0,supported
25218447,MaterialType,cell line,22,1.0,supported
25218447,Modification,Cysteine carbamidomethylation,23,1.0,supported
25218447,Modification,Protein N-terminal acetylation,24,1.0,supported
25218447,Modification,peptide N-terminal carbamylation,25,1.0,supported
25218447,Modification,methionine oxidation,26,1.0,supported
25218447,Modification,QQTGG,27,1.0,supported
25218447,Modification,pyro-QQTGG,28,1.0,supported
25218447,Modification,lysine acetylation,29,1.0,supported
25218447,Modification,serine-threonine-tyrosine phosphorylation,30,1.0,supported
25218447,NumberOfBiologicalReplicates,17,31,1.0,supported
25218447,NumberOfMissedCleavages,Up to 3 missed tryptic cleavages,32,1.0,supported
25218447,NumberOfTechnicalReplicates,11 technical replicates,33,1.0,supported
25218447,NumberOfTechnicalReplicates,6 technical replicates,34,1.0,supported
25218447,NumberOfTechnicalReplicates,9 technical replicates,35,1.0,supported
25218447,Organism,human,36,1.0,supported
25218447,PrecursorMassTolerance,a mass tolerance of 6 ppm for precursor masses,37,1.0,supported
25218447,ReductionReagent,beta-mercaptoethanol,38,1.0,supported
25218447,ReductionReagent,dithiothreitol (DTT),39,1.0,supported
25218447,Separation,an EASY-nLC system (Proxeon) connected to a Q-Exactive (Thermo),40,1.0,supported
25218447,Separation,"20 cm long analytical columns (ID 75 mum, Polymicro Avantes) packed in-house with 1.8 mum C18 beads (Reprospher 100)",41,1.0,supported
25218447,Temperature,43degreesC,42,1.0,supported
25218447,Time,overnight,43,1.0,supported
25218447,Treatment,heat shock,44,1.0,supported
26076430,AlkylationReagent,iodoacetamide,1,1.0,supported
26076430,CellLine,HEK293,2,1.0,supported
26076430,CleavageAgent,Lys-C,3,1.0,supported
26076430,CleavageAgent,trypsin,4,1.0,supported
26076430,CollisionEnergy,Normalized collision energies were set to 35%,5,1.0,supported
26076430,CollisionEnergy,Normalized collision energies were set to 25%,6,1.0,supported
26076430,FlowRateChromatogram,a flow rate of 0.8 mL/min,7,1.0,supported
26076430,FlowRateChromatogram,a flow rate of ~300 nL/min,8,1.0,supported
26076430,FractionationMethod,basic pH reverse phase fractionation,9,1.0,supported
26076430,FragmentMassTolerance,The fragment ion tolerance was set very narrow (0.01 Da),10,1.0,supported
26076430,FragmentationMethod,HCD-MS2,11,1.0,supported
26076430,GradientTime,a 50 min linear gradient,12,1.0,supported
26076430,GradientTime,a 3 hr gradient,13,1.0,supported
26076430,Instrument,"LTQ Orbitrap Elite, Thermo Scientific, San Jose, CA",14,1.0,supported
26076430,Instrument,Q-Exactive Orbitrap mass spectrometer,15,1.0,supported
26076430,IonizationType,LC-ESI-MS/MS,16,1.0,supported
26076430,MaterialType,cells,17,1.0,supported
26076430,MaterialType,tissue,18,1.0,supported
26076430,Modification,static modification for cysteine alkylation (57.02146 Da),19,1.0,supported
26076430,Modification,Oxidation (M),20,1.0,supported
26076430,Modification,"deamidation (N, Q)",21,1.0,supported
26076430,Modification,phosphorylation (ST),22,1.0,supported
26076430,Modification,pyro-glutamate (N-term Q),23,1.0,supported
26076430,Modification,carbamylation (K),24,1.0,supported
26076430,Modification,Formylation (ST),25,1.0,supported
26076430,Modification,iron (ED),26,1.0,supported
26076430,Modification,iodoacetmaide (M),27,1.0,supported
26076430,Modification,N-terminal methionine cleavage and acetylation,28,1.0,supported
26076430,Modification,Acetylation (K),29,1.0,supported
26076430,Modification,dihydroxy tryptophan (W),30,1.0,supported
26076430,Modification,methylation (K),31,1.0,supported
26076430,Modification,iodination (Y),32,1.0,supported
26076430,Modification,N-terminal methionine cleavage,33,1.0,supported
26076430,NumberOfFractions,a total of 96 fractions,34,1.0,supported
26076430,NumberOfFractions,24,35,1.0,supported
26076430,NumberOfMissedCleavages,1 missed cleavage,36,1.0,supported
26076430,NumberOfSamples,24,37,1.0,supported
26076430,Organism,Homo_sapiens,38,1.0,supported
26076430,Organism,Mus_musculus,39,1.0,supported
26076430,OrganismPart,mouse whole brain,40,1.0,supported
26076430,PrecursorMassTolerance,a precursor ion tolerance of 5 ppm,41,1.0,supported
26076430,PrecursorMassTolerance,The precursor ion tolerance was set to 500 Da,42,1.0,supported
26076430,ReductionReagent,dithiothreitol,43,1.0,supported
26076430,Separation,"Peptide mixtures were separated on a 100 mum I.D. microcapillary column packed first with ~0.5 cm of Magic C4 resin (5 mum, 100 Aa, Michrom Bioresources, Auburn, CA) followed by 20 cm of Maccel C18AQ resin (3 mum, 200 Aa, Nest Group, Southborough, MA).",44,1.0,supported
26076430,Strain,C57BL/6 x 129/sv,45,1.0,supported
26149123,AlkylationReagent,Iodoacetamide,1,1.0,supported
26149123,CellType,O+ human RBC,2,1.0,supported
26149123,CleavageAgent,trypsin (Promega),3,1.0,supported
26149123,CollisionEnergy,normalized collision energy of 42.5,4,1.0,supported
26149123,Compound,Compound 2 (2 muM),5,1.0,supported
26149123,DevelopmentalStage,schizonts,6,1.0,supported
26149123,Disease,human malaria,7,1.0,supported
26149123,EnrichmentMethod,IMAC enrichment of phosphopeptides,8,1.0,supported
26149123,EnrichmentMethod,titanium dioxide (TiO2) enrichment of phosphopeptides,9,1.0,supported
26149123,FlowRateChromatogram,0.3 mul min-1,13,1.0,supported
26149123,FractionIdentifier,fractions 2-4,14,1.0,supported
26149123,FractionIdentifier,fractions 5-7,15,1.0,supported
26149123,FractionIdentifier,fractions 10-16,16,1.0,supported
26149123,FractionationMethod,"Resource Q anion-exchange column (1 ml bed volume, GE Healthcare)",17,1.0,supported
26149123,FractionationMethod,"linear gradient of 0-1 M NaCl in 10 mM TEAB, pH 7.0, collecting 1 ml fractions",18,1.0,supported
26149123,FragmentMassTolerance,0.02 Da,19,1.0,supported
26149123,FragmentationMethod,higher-energy collision dissociation (HCD),20,1.0,supported
26149123,Genotype,wild type,21,1.0,supported
26149123,GradientTime,4 h,22,1.0,supported
26149123,Instrument,LTQ-Orbitrap-Velos mass spectrometer (Thermo Scientific),23,1.0,supported
26149123,IonizationType,nanospray ion source,24,1.0,supported
26149123,Label,6-plex TMT reagents (Thermo scientific),25,1.0,supported
26149123,MaterialType,cells,26,1.0,supported
26149123,Modification,phosphorylation (S/T/Y),27,1.0,supported
26149123,NumberOfBiologicalReplicates,3,28,1.0,supported
26149123,Organism,Plasmodium falciparum,29,1.0,supported
26149123,OrganismPart,blood stage,30,1.0,supported
26149123,OrganismPart,late-stage schizonts,31,1.0,supported
26149123,PooledSample,pooled,32,1.0,supported
26149123,PrecursorMassTolerance,10 p.p.m.,33,1.0,supported
26149123,ReductionReagent,DTT,34,1.0,supported
26149123,Separation,"reverse-phase trap column (0.3 mm i.d. x 1 mm), containing 5 mum C18 300 Aa Acclaim PepMap medium (Dionex)",35,1.0,supported
26149123,Separation,reverse-phase PicoFrit capillary column (75 mum i.d. x 400 mm) containing Symmetry C18 100 Aa medium (Waters),36,1.0,supported
26149123,Strain,3D7,37,1.0,supported
26149123,Strain,PfPKGT618Q,38,1.0,supported
26149123,Temperature,37 degreesC,39,1.0,supported
26149123,Time,1 h,40,1.0,supported
26725330,AlkylationReagent,iodoacetamide,1,1.0,supported
26725330,CellLine,HCC1599,2,1.0,supported
26725330,CellLine,MCF7,3,1.0,supported
26725330,CellLine,HCC1937,4,1.0,supported
26725330,CellLine,HCC2218,5,1.0,supported
26725330,CellType,Human mammary epithelial cells (HMEC),6,1.0,supported
26725330,CleavageAgent,Sequencing grade trypsin,7,1.0,supported
26725330,Disease,breast tumours,8,1.0,supported
26725330,FractionationMethod,strong anion exchange chromatography in a StageTip format,12,1.0,supported
26725330,FragmentMassTolerance,20 p.p.m.,13,1.0,supported
26725330,FragmentationMethod,Higher energy collisional dissociation,14,1.0,supported
26725330,GradientTime,200-min water-acetonitrile gradient,15,1.0,supported
26725330,Instrument,Q Exactive mass spectrometer (Thermo Scientific),16,1.0,supported
26725330,IonizationType,nano-electrospray ion source,17,1.0,supported
26725330,Label,Stable Isotope Labelling with Amino Acids in Cell Culture,18,1.0,supported
26725330,Label,super-SILAC,19,1.0,supported
26725330,Label,13C615N4-arginine (Arg-10),20,1.0,supported
26725330,Label,l-13C615N2-lysine (Lys-8),21,1.0,supported
26725330,MaterialType,cell line,22,1.0,supported
26725330,MaterialType,tissue,23,1.0,supported
26725330,Modification,methionine oxidation,24,1.0,supported
26725330,Modification,N-terminal acetylation,25,1.0,supported
26725330,Modification,carbamidomethyl cysteine,26,1.0,supported
26725330,NumberOfFractions,six fractions,27,1.0,supported
26725330,NumberOfSamples,Forty breast tumour samples,28,1.0,supported
26725330,Organism,Human,29,1.0,supported
26725330,PooledSample,pooled,30,0.71,partial
26725330,PrecursorMassTolerance,maximal initial mass deviation of 6 p.p.m.,31,0.86,supported
26725330,ReductionReagent,DTT,32,1.0,supported
26725330,Separation,"in-house made 30-cm-reverse phase columns (75 mum inner diameter, 1.8 mum ReproSil-Pur C18 beads) on an EASY-nLC nano high performance liquid chromatography system (Thermo Scientific)",33,1.0,supported
26725330,Staining,hematoxylin and eosin staining,34,1.0,supported
28091603,AlkylationReagent,iodoacetamide,1,1.0,supported
28091603,Bait,GST:Repo-Man,2,1.0,supported
28091603,Bait,GST alone,3,1.0,supported
28091603,CellLine,HeLa,4,1.0,supported
28091603,CellPart,chromatin,5,1.0,supported
28091603,CleavageAgent,trypsin,6,1.0,supported
28091603,Compound,alkaline phosphatase,7,1.0,supported
28091603,EnrichmentMethod,incubated overnight (4 degreesC) with either GST:Repo-Man or GST alone glutathione beads (Thermo Scientific),8,1.0,supported
28091603,EnrichmentMethod,Bound fraction was washed with binding buffer and eluted with glutathione reduced,9,1.0,supported
28091603,FractionationMethod,loaded on an SDS-PAGE,13,1.0,supported
28091603,GeneticModification,GST: Repo-Man403-1023,14,1.0,supported
28091603,GeneticModification,GST: Repo-Man1-135,15,1.0,supported
28091603,Instrument,LTQ-Orbitrap mass spectrometer (Thermo Scientific),16,1.0,supported
28091603,Instrument,Q Exactive mass spectrometer (Thermo Scientific),17,1.0,supported
28091603,MaterialType,cells,18,1.0,supported
28091603,Modification,Carbamidomethylation of cysteine,19,1.0,supported
28091603,Modification,Oxidation of methionine,20,1.0,supported
28091603,Modification,acetylation,21,1.0,supported
28091603,Modification,"single, di- and tri-methylation of lysine",22,1.0,supported
28091603,Modification,single and di-methylation of arginine,23,1.0,supported
28091603,NumberOfMissedCleavages,maximum of two missed cleavages,24,1.0,supported
28091603,Organism,Homo sapiens,25,1.0,supported
28091603,PrecursorMassTolerance,20 p.p.m.,26,1.0,supported
28091603,PrecursorMassTolerance,4.5 pm,27,1.0,supported
28091603,ReductionReagent,dithiothreitol,28,1.0,supported
28091603,Separation,"Ultimate 3000 RSLCnano Systems (Dionex, Thermo Scientific)",29,1.0,supported
28091603,Staining,Instant Blue (Expedeon),30,1.0,supported
28091603,Treatment,alkaline phosphatase,31,1.0,supported
28675934,AcquisitionMethod,data-dependent mode,1,1.0,supported
28675934,AlkylationReagent,iodoacetamide,2,1.0,supported
28675934,CleavageAgent,Lys-C,3,1.0,supported
28675934,CleavageAgent,trypsin,4,1.0,supported
28675934,CollisionEnergy,normal collision energy of 28,5,1.0,supported
28675934,Disease,high-grade serous ovarian cancer (HGSOC),6,0.85,supported
28675934,Disease,triple-negative breast cancer (TNBC),7,0.87,supported
28675934,EnrichmentMethod,"ECM proteins were enriched from frozen whole tissue or tumor sections (20 x 30 mum sections, ~40-50 mg of tissue), as previously described.",8,1.0,supported
28675934,FlowRateChromatogram,1 mL/min,13,1.0,supported
28675934,FractionationMethod,Off-Line Fractionation of Peptides by Reversed-Phase Chromatography at High pH,14,1.0,supported
28675934,FragmentMassTolerance,15 mmu for fragment-ion mass tolerance,15,1.0,supported
28675934,GradientTime,an 80 min gradient,16,1.0,supported
28675934,GradientTime,"The gradient conditions were 0-10% B (0-5 min), 10-30% B (5-105 min), 30-40% B (105-119 min), 40-60% B (119-124 min), 60-100% B (124-126 min), 100% B (126-136 min), 100-0% B (136-138 min), and 0% B (138-140 min)",17,1.0,supported
28675934,Instrument,QExactive mass spectrometer (Thermo),18,1.0,supported
28675934,IonizationType,nanoelectrospray,19,1.0,supported
28675934,MaterialType,tissue,20,1.0,supported
28675934,Modification,carbamidomethylation of cysteine,21,1.0,supported
28675934,Modification,oxidized methionine,22,1.0,supported
28675934,Modification,deamidation of asparagine,23,1.0,supported
28675934,Modification,pyro-glutamic acid modification at N-terminal glutamine,24,1.0,supported
28675934,Modification,hydroxylation of lysine and proline,25,1.0,supported
28675934,NumberOfBiologicalReplicates,2,26,1.0,supported
28675934,NumberOfFractions,15,27,1.0,supported
28675934,NumberOfMissedCleavages,two missed cleavages,28,1.0,supported
28675934,Organism,Homo sapiens,29,1.0,supported
28675934,OrganismPart,triple-negative breast cancer,30,1.0,supported
28675934,OrganismPart,adjacent mammary tissue,31,1.0,supported
28675934,OrganismPart,normal omentum,32,1.0,supported
28675934,PrecursorMassTolerance,10 ppm mass tolerance for precursor ions,33,1.0,supported
28675934,ReductionReagent,dithiothreitol,34,1.0,supported
28675934,Separation,"reversed-phase HPLC using an EASY-nLC1000 (Thermo Scientific) using a pre-column (made in house, 6 cm of 10 mum C18) and a self-pack 5 mum tip analytical column (12 cm of 5 mum C18, New Objective)",35,1.0,supported
28675934,Sex,women,36,1.0,supported
28675934,Temperature,37 degreesC,37,1.0,supported
28680058,AlkylationReagent,iodoacetamide,1,1.0,supported
28680058,CellType,O+ erythrocytes,2,1.0,supported
28680058,CleavageAgent,Trypsin,3,1.0,supported
28680058,CollisionEnergy,35% normalized collision energy,4,1.0,supported
28680058,Compound,Shld-1,5,1.0,supported
28680058,Compound,2.5 nM WR99210,6,1.0,supported
28680058,Compound,IBMX (250 muM),7,1.0,supported
28680058,Compound,BAPTA-AM (40 muM),8,1.0,supported
28680058,Compound,8Br-cAMP (100 muM),9,1.0,supported
28680058,Compound,PKI (20 muM),10,1.0,supported
28680058,DevelopmentalStage,late schizont,11,1.0,supported
28680058,Disease,malaria,12,1.0,supported
28680058,EnrichmentMethod,TiO2 based enrichment of phosphopeptides,13,1.0,supported
28680058,FlowRateChromatogram,1 ml flow rate per minute,14,1.0,supported
28680058,FractionationMethod,"fractionated on Xbridge C18 5 um 250 x 4.6 mm column (Waters Corporation, Milford, MA, USA) using Agilent 1100 binary pump (Agilent Technologies, Santa Clara, CA, USA).",15,1.0,supported
28680058,FractionationMethod,"The sample was resolved through reverse-phase liquid chromatography method using a gradient of 5 to 60% solvent B (10 mM triethylammonium bicarbonate, pH 8.5 in 95% Acetonitrile) with 1 ml flow rate per minute for over 60 min.",16,1.0,supported
28680058,FragmentMassTolerance,0.1 Da,17,1.0,supported
28680058,FragmentationMethod,higher-energy collisional dissociation (HCD),18,1.0,supported
28680058,GeneticModification,PfCDPK1 locus with 3HA-DD,19,1.0,supported
28680058,Genotype,PfCDPK1-3HA-DD parasites,20,1.0,supported
28680058,GradientTime,over 60 min,21,1.0,supported
28680058,GradientTime,over 120 min,22,1.0,supported
28680058,Instrument,Orbitrap Fusion Tribrid mass spectrometer,23,1.0,supported
28680058,Label,iTRAQ labeling,24,1.0,supported
28680058,MaterialType,cells,25,1.0,supported
28680058,Modification,Oxidation of methionine,26,1.0,supported
28680058,Modification,"phosphorylation of serine, threonine and tyrosine",27,1.0,supported
28680058,NumberOfBiologicalReplicates,4,28,1.0,supported
28680058,NumberOfFractions,A total of 96 fractions were concatenated into 12 fractions,29,1.0,supported
28680058,NumberOfMissedCleavages,one,30,1.0,supported
28680058,NumberOfSamples,four samples,31,1.0,supported
28680058,NumberOfTechnicalReplicates,technical duplicates,32,1.0,supported
28680058,Organism,Plasmodium falciparum,33,1.0,supported
28680058,PooledSample,pooled,34,1.0,supported
28680058,PrecursorMassTolerance,20 ppm,35,1.0,supported
28680058,ReductionReagent,DTT,36,1.0,supported
28680058,Separation,"Peptides were resolved on an analytical column (75 micro x 15 cm, 3 micro particle and 100 Aa pore size) using a linear gradient of 7 to 30% of solvent B (0.1% formic acid in 95% Acetonitrile) over 120 min.",37,1.0,supported
28680058,Temperature,37 degreesC,38,1.0,supported
29681787,AlkylationReagent,iodoacetamide,1,1.0,supported
29681787,AnatomicSiteTumor,rectal,2,1.0,supported
29681787,CleavageAgent,Trypsin Gold (Promega),3,1.0,supported
29681787,CollisionEnergy,normalized collision energy 35%,4,1.0,supported
29681787,Compound,5-fluorouracil (5-FU),5,1.0,supported
29681787,Disease,locally advanced non-metastatic rectal adenocarcinoma,6,0.81,partial
29681787,DiseaseTreatment,neoadjuvant radio-chemotherapy (NRCT) with 5-fluorouracil (5-FU),7,1.0,supported
29681787,DiseaseTreatment,1600 mg/m2 intravenous 5-FU,8,1.0,supported
29681787,DiseaseTreatment,"radiotherapy (RT) with a concomitant chemotherapy (CT), in a neoadjuvant situation (preoperatively)",9,1.0,supported
29681787,FlowRateChromatogram,4 microL/min,13,1.0,supported
29681787,FlowRateChromatogram,200 nL/min,14,1.0,supported
29681787,FractionationMethod,Each lane was divided into four gel slices.,15,1.0,supported
29681787,FragmentMassTolerance,20 ppm,16,1.0,supported
29681787,FragmentationMethod,collision induced dissociation,17,1.0,supported
29681787,GradientTime,240 min,18,1.0,supported
29681787,Instrument,OrbiTrap QExactive mass spectrometer (Thermo Fisher Scientific Inc),19,1.0,supported
29681787,IonizationType,EasySpray source,20,1.0,supported
29681787,MaterialType,tissue,21,1.0,supported
29681787,Modification,carbamidomethylation on cysteine,22,1.0,supported
29681787,Modification,methionine oxidation,23,1.0,supported
29681787,Modification,protein N-terminal acetylation,24,1.0,supported
29681787,NumberOfBiologicalReplicates,23,25,0.67,hallucinated
29681787,NumberOfFractions,four,26,1.0,supported
29681787,NumberOfMissedCleavages,2 miscleavages allowed,27,1.0,supported
29681787,NumberOfSamples,twenty-three,28,1.0,supported
29681787,Organism,Homo sapiens,29,1.0,supported
29681787,PrecursorMassTolerance,7 ppm,30,1.0,supported
29681787,ReductionReagent,dithiothreitol,31,1.0,supported
29681787,Separation,Acclaim PepMap100 C18 column (0.3 mm id x 5 mm),32,1.0,supported
29681787,Separation,PepMap C18 nanocolumn (75 microm x 50 cm),33,1.0,supported
29681787,Specimen,FFPE biopsies,34,1.0,supported
29681787,Staining,Coomassie Blue (SimplyBlue SafeStain),35,1.0,supported
29681787,Treatment,5-fluorouracil,36,1.0,supported
29681787,Treatment,capecitabine,37,1.0,supported
29681787,Treatment,radiotherapy,38,1.0,supported
29681787,TumorStage,"(T3-T4, any N, M0/any T, N1-N2, M0)",39,1.0,supported
31395880,AcquisitionMethod,data independent acquisition (DIA),1,1.0,supported
31395880,AcquisitionMethod,data-dependent manner,2,1.0,supported
31395880,AlkylationReagent,iodoacetamide,3,1.0,supported
31395880,CleavageAgent,trypsin,4,1.0,supported
31395880,CollisionEnergy,normalized collision energy 30,5,1.0,supported
31395880,Disease,lung squamous cell carcinoma,6,1.0,supported
31395880,FlowRateChromatogram,0.6 ml/min,7,1.0,supported
31395880,FlowRateChromatogram,300 nl/min,8,1.0,supported
31395880,FractionationMethod,bRPLC separation,9,1.0,supported
31395880,FragmentMassTolerance,0.5 m/z,10,1.0,supported
31395880,GradientTime,"95% solvent A (aqueous 2% acetonitrile + 0.1% formic acid) for 8 min, solvent B (aqueous 90% acetonitrile + 0.1% formic acid) from 5% to 38.5% in 60 min, then from 38.5 to 90% in 7 min, and held at 90% for 5 min, followed by solvent B from 90 to 5% in 1 min and re-equilibration for 10 min",11,1.0,supported
31395880,GradientTime,"100% bRPLC A (aqueous 2% acetonitrile with 5 mM ammonium formate, pH 10) for 9 min, then the concentration of bRPLC solvent B (aqueous 90% acetonitrile with 5 mM ammonium formate, pH 10) was increased to 6% over 4 min, to 28.5% over 50 min, to 34% over 5.5 min, and to 60% over 13 min, and then kept constant for 8.5 min prior to re-equilibration at the original conditions",12,1.0,supported
31395880,Instrument,"Q Exactive Plus, Thermo, San Jose, CA",13,1.0,supported
31395880,IonizationType,electrospray,14,1.0,supported
31395880,Label,tandem mass tag (TMT),15,1.0,supported
31395880,MaterialType,tissue,16,1.0,supported
31395880,Modification,carboamidomethylation,17,1.0,supported
31395880,Modification,oxidation,18,1.0,supported
31395880,Modification,pyroglutamine,19,1.0,supported
31395880,Modification,TMT label,20,1.0,supported
31395880,NumberOfBiologicalReplicates,108,21,1.0,supported
31395880,NumberOfFractions,Twelve concatenated fractions,22,1.0,supported
31395880,NumberOfSamples,174,23,1.0,supported
31395880,Organism,human,24,1.0,supported
31395880,OrganismPart,lung squamous cell carcinoma tumor tissues,25,1.0,supported
31395880,PooledSample,pooled,26,1.0,supported
31395880,PrecursorMassTolerance,10 p.p.m.,27,1.0,supported
31395880,ReductionReagent,DTT,28,1.0,supported
31395880,Separation,"pre-column (2 cm x 100 microm ID packed with C18 reversed-phase resin, 5 microm particle size, 100 Aa pore size)",29,1.0,supported
31395880,Separation,"analytical column, (C18, 75 microm ID x 50 cm, 2 microm, 100 Aa, Dionex, Sunnyvale, CA)",30,1.0,supported
31395880,SpikedCompound,PRTC,31,1.0,supported
31699904,AcquisitionMethod,data-dependent acquisition (DDA),1,1.0,supported
